
milionom | GTYPE:gaz_numberword | G_VAL:1000000 | SURFACE:milionom | G_LEMMA:milion | G_LANG:PL
milionami | GTYPE:gaz_numberword | G_VAL:1000000 | SURFACE:milionami | G_LEMMA:milion | G_LANG:PL
milionach | GTYPE:gaz_numberword | G_VAL:1000000 | SURFACE:milionach | G_LEMMA:milion | G_LANG:PL
milionów | GTYPE:gaz_numberword | G_VAL:1000000 | SURFACE:milionów | G_LEMMA:milion | G_LANG:PL

mln | GTYPE:gaz_numberword | G_VAL:1000000 | SURFACE:mln | G_LEMMA:milion | G_LANG:PL
mln. | GTYPE:gaz_numberword | G_VAL:1000000 | SURFACE:mln. | G_LEMMA:milion | G_LANG:PL
mrd | GTYPE:gaz_numberword | G_VAL:1000000000 | SURFACE:mrd | G_LEMMA:miliard | G_LANG:PL
mrd. | GTYPE:gaz_numberword | G_VAL:1000000000 | SURFACE:mrd. | G_LEMMA:miliard | G_LANG:PL

tys. | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tys. | G_LEMMA:tysiąc | G_LANG:PL
tysiąc | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiąc | G_LEMMA:tysiąc | G_LANG:PL
tysiąca | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiąca | G_LEMMA:tysiąc | G_LANG:PL
tysiącowi | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiącowi | G_LEMMA:tysiąc | G_LANG:PL
tysiącem | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiącem | G_LEMMA:tysiąc | G_LANG:PL
tysiącu | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiącu | G_LEMMA:tysiąc | G_LANG:PL
tysiące | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiące | G_LEMMA:tysiąc | G_LANG:PL
tysięcom | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiącom | G_LEMMA:tysiąc | G_LANG:PL
tysiącami | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiącami | G_LEMMA:tysiąc | G_LANG:PL
tysiącach | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysiącach | G_LEMMA:tysiąc | G_LANG:PL
tysięcy | GTYPE:gaz_numberword | G_VAL:1000 | SURFACE:tysięcy | G_LEMMA:tysiąc | G_LANG:PL

mol | GTYPE:gaz_measurement | G_M_UNIT:mole | SURFACE:mol 
Bq | GTYPE:gaz_measurement | G_M_UNIT:becquerelc | SURFACE:Bq
Ci | GTYPE:gaz_measurement | G_M_UNIT:curie | SURFACE:Ci
cpm | GTYPE:gaz_measurement | G_M_UNIT:counts per minute | SURFACE:cpm
rpm | GTYPE:gaz_measurement | G_M_UNIT:revolutions per minute | SURFACE:rpm
Hz | GTYPE:gaz_measurement | G_M_UNIT:hertz | SURFACE:Hz
°C | GTYPE:gaz_measurement | G_M_UNIT:celsius | SURFACE:°C
K | GTYPE:gaz_measurement | G_M_UNIT:kelvin | SURFACE:K
cal | GTYPE:gaz_measurement | G_M_UNIT:calorie | SURFACE:cal
kcal | GTYPE:gaz_measurement | G_M_UNIT:kilocalorie | SURFACE:kcal
J | GTYPE:gaz_measurement | G_M_UNIT:joule | SURFACE:J
G | GTYPE:gaz_measurement | G_M_UNIT:gauss | SURFACE:G
A | GTYPE:gaz_measurement | G_M_UNIT:ampere | SURFACE:A
V | GTYPE:gaz_measurement | G_M_UNIT:volt | SURFACE:V
F | GTYPE:gaz_measurement | G_M_UNIT:fahrenheit | SURFACE:F
ft | GTYPE:gaz_measurement | G_M_UNIT:feet | SURFACE:ft
feet | GTYPE:gaz_measurement | G_M_UNIT:feet | SURFACE:feet

mph | GTYPE:gaz_measurement | G_M_TYPE:speed | G_M_UNIT:m-h | SURFACE:mph
kph | GTYPE:gaz_measurement | G_M_TYPE:speed | G_M_UNIT:k-h | SURFACE:kph

kilometers | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometers
kilometres | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometres
kilometre | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometre
meters | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:meters
metres | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metres
metre | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metre
kms | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kms
miles | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:mile | SURFACE:miles
yard | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:yard | SURFACE:yard
yards | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:yard | SURFACE:yards
hectares | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:hectar | SURFACE:hectares
hectar | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:hectar | SURFACE:hectar
acres | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:acre | SURFACE:acres
acre | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:acre | SURFACE:acre
kilograms | GTYPE:gaz_measurement | G_M_TYPE:weight | G_M_UNIT:kilogram | SURFACE:kilograms
kilogram | GTYPE:gaz_measurement | G_M_TYPE:weight | G_M_UNIT:kilogram | SURFACE:kilogram
pound | GTYPE:gaz_measurement | G_M_TYPE:weight | G_M_UNIT:pound | SURFACE:pound
pounds | GTYPE:gaz_measurement | G_M_TYPE:weight | G_M_UNIT:pounds | SURFACE:pounds
tons | GTYPE:gaz_measurement | G_M_TYPE:weight | G_M_UNIT:tone | SURFACE:tons
tonnes | GTYPE:gaz_measurement | G_M_TYPE:weight | G_M_UNIT:tone | SURFACE:tonnes 
ton | GTYPE:gaz_measurement | G_M_TYPE:weight | G_M_UNIT:tone | SURFACE:ton
gallon | GTYPE:gaz_measurement | G_M_TYPE:volume | G_M_UNIT:galon | SURFACE:gallon
gallons | GTYPE:gaz_measurement | G_M_TYPE:volume | G_M_UNIT:galon | SURFACE:gallons
litre | GTYPE:gaz_measurement | G_M_TYPE:volume | G_M_UNIT:liter | SURFACE:litre
litres | GTYPE:gaz_measurement | G_M_TYPE:volume | G_M_UNIT:liter | SURFACE:litres
liter | GTYPE:gaz_measurement | G_M_TYPE:volume | G_M_UNIT:liter | SURFACE:liter
liters | GTYPE:gaz_measurement | G_M_TYPE:volume | G_M_UNIT:liter | SURFACE:liters
KV | GTYPE:gaz_measurement | G_M_TYPE:electric-potential | G_M_UNIT:kilo-volt | SURFACE:KV          
		  
milimetr | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetr | G_LANG:PL
milimetra | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetra | G_LANG:PL
milimetrowi | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetrowi | G_LANG:PL
milimetrem | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetrem | G_LANG:PL
milimetrze | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetrze | G_LANG:PL
centymetr | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetr | G_LANG:PL
centymetra | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetra | G_LANG:PL
centymetrowi | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetrowi | G_LANG:PL
centymetrem | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetrem | G_LANG:PL
centymetrze | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetrze | G_LANG:PL
metr | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metr | G_LANG:PL
metra | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metra | G_LANG:PL
metrowi | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metrowi | G_LANG:PL
metrem | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metrem | G_LANG:PL
metrze | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metrze | G_LANG:PL
kilometr | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometr | G_LANG:PL
kilometra | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometra | G_LANG:PL
kilometrowi | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometrowi | G_LANG:PL
kilometrem | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometrem | G_LANG:PL
kilometrze | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometrze | G_LANG:PL
mm | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:mm
cm | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:cm
m | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:m
km | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:km
milimetry | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetry | G_LANG:PL
milimetrami | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetrami | G_LANG:PL
milimetrom | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetrom | G_LANG:PL
milimetrach | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetrach | G_LANG:PL
milimetrów | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:milimeter | SURFACE:milimetrów | G_LANG:PL
centymetry | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetry | G_LANG:PL
centymetrami | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetrami | G_LANG:PL
centymetrom | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetrom | G_LANG:PL
centymetrach | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetrach | G_LANG:PL
centymetrów | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:centimeter | SURFACE:centymetrów | G_LANG:PL
metry | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metry | G_LANG:PL
metrami | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metrami | G_LANG:PL
metrom | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metrom | G_LANG:PL
metrach | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metrach | G_LANG:PL
metrów | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:meter | SURFACE:metrów | G_LANG:PL
kilometry | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometry |G_LANG:PL 
kilometrami | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometrami | G_LANG:PL
kilometrom | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometrom | G_LANG:PL
kilometrach | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometrach | G_LANG:PL
kilometrów | GTYPE:gaz_measurement | G_M_TYPE:physical_extent | G_M_UNIT:kilometer | SURFACE:kilometrów | G_LANG:PL
milimetr kwadratowy | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetr kwadratowy | G_LANG:PL
milimetra kwadratowego | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetra kwadratowego | G_LANG:PL
milimetrowi kwadratowemu | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrowi kwadratowemu | G_LANG:PL
milimetrem kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrem kwadratowym | G_LANG:PL
milimetrze kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrze kwadratowym | G_LANG:PL
centymetr kwadratowy | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetr kwadratowy | G_LANG:PL
centymetra kwadratowego | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetra kwadratowego | G_LANG:PL
centymetrowi kwadratowemu | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrowi kwadratowemu | G_LANG:PL
centymetrem kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrem kwadratowym | G_LANG:PL
centymetrze kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrze kwadratowym | G_LANG:PL
metr kwadratowy | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metr kwadratowy | G_LANG:PL
metra kwadratowego | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metra kwadratowego | G_LANG:PL
metrowi kwadratowemu | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrowi kwadratowemu | G_LANG:PL
metrem kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrem kwadratowym | G_LANG:PL
metrze kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrze kwadratowym | G_LANG:PL
kilometr kwadratowy | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometr kwadratowy | G_LANG:PL
kilometra kwadratowego | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometra kwadratowego | G_LANG:PL
kilometrowi kwadratowemu | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrowi kwadratowemu | G_LANG:PL
kilometrem kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrem kwadratowym | G_LANG:PL
kilometrze kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrze kwadratowym | G_LANG:PL
milimetry kwadratowe | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetry kwadratowe | G_LANG:PL
milimetrami kwadratowymi | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrami kwadratowymi | G_LANG:PL
milimetrom kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrom kwadratowym | G_LANG:PL
milimetrach kwadratowych | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrach kwadratowych | G_LANG:PL
milimetrów kwadratowych | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrów kwadratowych | G_LANG:PL
centymetry kwadratowe | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetry kwadratowe | G_LANG:PL
centymetrami kwadratowymi | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrami kwadratowymi | G_LANG:PL
centymetrom kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrom kwadratowym | G_LANG:PL
centymetrach kwadratowych | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrach kwadratowych | G_LANG:PL
centymetrów kwadratowych | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrów kwadratowych | G_LANG:PL
metry kwadratowe | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metry kwadratowe | G_LANG:PL
metrami kwadratowymi | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrami kwadratowymi | G_LANG:PL
metrom kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrom kwadratowym | G_LANG:PL
metrach kwadratowych | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrach kwadratowych | G_LANG:PL
metrów kwadratowych | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrów kwadratowych | G_LANG:PL
kilometry kwadratowe | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometry kwadratowe | G_LANG:PL
kilometrami kwadratowymi | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrami kwadratowymi | G_LANG:PL
kilometrom kwadratowym | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrom kwadratowym | G_LANG:PL
kilometrach kwadratowych | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrach kwadratowych | G_LANG:PL
kilometrów kwadratowych | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrów kwadratowych | G_LANG:PL
milimetr kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetr kwadr. | G_LANG:PL
milimetra kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetra kwadr. | G_LANG:PL
milimetrowi kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrowi kwadr. | G_LANG:PL
milimetrem kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrem kwadr. | G_LANG:PL
milimetrze kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrze kwadr. | G_LANG:PL
centymetr kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetr kwadr. | G_LANG:PL
centymetra kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetra kwadr. | G_LANG:PL
centymetrowi kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrowi kwadr. | G_LANG:PL
centymetrem kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrem kwadr. | G_LANG:PL
centymetrze kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrze kwadr. | G_LANG:PL
metr kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metr kwadr. | G_LANG:PL
metra kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metra kwadr. | G_LANG:PL
metrowi kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrowi kwadr. | G_LANG:PL
metrem kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrem kwadr. | G_LANG:PL
metrze kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrze kwadr. | G_LANG:PL
kilometr kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometr kwadr. | G_LANG:PL
kilometra kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometra kwadr. | G_LANG:PL
kilometrowi kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrowi kwadr. | G_LANG:PL
kilometrem kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrem kwadr. | G_LANG:PL
kilometrze kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrze kwadr. | G_LANG:PL
milimetry kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetry kwadr. | G_LANG:PL
milimetrami kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrami kwadr. | G_LANG:PL
milimetrom kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrom kwadr. | G_LANG:PL
milimetrach kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrach kwadr. | G_LANG:PL
milimetrów kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrów kwadr. | G_LANG:PL
centymetry kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetry kwadr. | G_LANG:PL
centymetrami kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrami kwadr. | G_LANG:PL
centymetrom kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrom kwadr. | G_LANG:PL
centymetrach kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrach kwadr. | G_LANG:PL
centymetrów kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrów kwadr. | G_LANG:PL
metry kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metry kwadr. | G_LANG:PL
metrami kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrami kwadr. | G_LANG:PL
metrom kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrom kwadr. | G_LANG:PL
metrach kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrach kwadr. | G_LANG:PL
metrów kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metrów kwadr. | G_LANG:PL
kilometry kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometry kwadr. |G_LANG:PL 
kilometrami kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrami kwadr. | G_LANG:PL
kilometrom kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrom kwadr. | G_LANG:PL
kilometrach kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrach kwadr. | G_LANG:PL
kilometrów kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:kilometrów kwadr. | G_LANG:PL
mm kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:mm kwadr. | G_LANG:PL
cm kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:cm kwadr. | G_LANG:PL
m kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:m kwadr. | G_LANG:PL
km kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:km kwadr. | G_LANG:PL
mm. kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:mm. kwadr. | G_LANG:PL
cm. kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:cm. kwadr. | G_LANG:PL
m. kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:m. kwadr. | G_LANG:PL
km. kwadr. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:kilometer2 | SURFACE:km. kwadr. | G_LANG:PL
milimetr kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetr kwad. | G_LANG:PL
milimetra kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetra kwad. | G_LANG:PL
milimetrowi kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrowi kwad. | G_LANG:PL
milimetrem kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrem kwad. | G_LANG:PL
milimetrze kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:milimeter2 | SURFACE:milimetrze kwad. | G_LANG:PL
centymetr kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetr kwad. | G_LANG:PL
centymetra kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetra kwad. | G_LANG:PL
centymetrowi kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrowi kwad. | G_LANG:PL
centymetrem kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrem kwad. | G_LANG:PL
centymetrze kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:centimeter2 | SURFACE:centymetrze kwad. | G_LANG:PL
metr kwad. | GTYPE:gaz_measurement | G_M_TYPE:space | G_M_UNIT:meter2 | SURFACE:metr kwad. | G_LANG:PL
